Date,Open,High,Low,Close,Volume,Instrument,Ticker
2020-10-05,556.0,566.0,555.5,557.1749877929688,16940126,HDFCBANK,HDFCBANK.NS
2020-10-06,567.5250244140625,574.0,563.0999755859375,572.0499877929688,19371990,HDFCBANK,HDFCBANK.NS
2020-10-07,572.4500122070312,582.4249877929688,568.7999877929688,581.125,21248778,HDFCBANK,HDFCBANK.NS
2020-10-08,590.0,601.5,581.6749877929688,595.9000244140625,35060674,HDFCBANK,HDFCBANK.NS
2020-10-09,600.5,618.5,595.8250122070312,616.7750244140625,44972388,HDFCBANK,HDFCBANK.NS
2020-10-12,615.7750244140625,621.375,602.7999877929688,606.8250122070312,19220546,HDFCBANK,HDFCBANK.NS
2020-10-13,606.7000122070312,611.2249755859375,597.5,599.2249755859375,18353952,HDFCBANK,HDFCBANK.NS
2020-10-14,597.7750244140625,607.1500244140625,587.75,605.75,22582918,HDFCBANK,HDFCBANK.NS
2020-10-15,607.0999755859375,608.5,582.0,584.625,28246896,HDFCBANK,HDFCBANK.NS
2020-10-16,590.0,601.75,586.5,599.6749877929688,25822848,HDFCBANK,HDFCBANK.NS
2020-10-19,617.5,617.5,596.2999877929688,601.7750244140625,42359556,HDFCBANK,HDFCBANK.NS
2020-10-20,603.75,613.7000122070312,602.9500122070312,611.9749755859375,27411978,HDFCBANK,HDFCBANK.NS
2020-10-21,615.2999877929688,625.5,610.8499755859375,623.3499755859375,35640752,HDFCBANK,HDFCBANK.NS
2020-10-22,619.9749755859375,625.0,611.5,616.6500244140625,21913060,HDFCBANK,HDFCBANK.NS
2020-10-23,621.75,624.2249755859375,615.5999755859375,617.9000244140625,15866230,HDFCBANK,HDFCBANK.NS
2020-10-26,614.9000244140625,621.0,602.2999877929688,605.4500122070312,19571976,HDFCBANK,HDFCBANK.NS
2020-10-27,613.0,618.0,598.9249877929688,616.5499877929688,24317780,HDFCBANK,HDFCBANK.NS
2020-10-28,614.0,616.0,600.75,604.7999877929688,16571186,HDFCBANK,HDFCBANK.NS
2020-10-29,600.2999877929688,602.2249755859375,589.25,593.5999755859375,23060024,HDFCBANK,HDFCBANK.NS
2020-10-30,591.2750244140625,599.6500244140625,588.1749877929688,591.7750244140625,11522716,HDFCBANK,HDFCBANK.NS
2020-11-02,597.1749877929688,612.5,588.75,607.625,21926080,HDFCBANK,HDFCBANK.NS
2020-11-03,613.2249755859375,625.375,612.75,623.9749755859375,28164230,HDFCBANK,HDFCBANK.NS
2020-11-04,626.0,632.4000244140625,615.0,628.7000122070312,23404822,HDFCBANK,HDFCBANK.NS
2020-11-05,633.0,638.0,626.1749877929688,634.5999755859375,21433928,HDFCBANK,HDFCBANK.NS
2020-11-06,633.125,655.0,632.75,653.8250122070312,35705724,HDFCBANK,HDFCBANK.NS
2020-11-09,657.5999755859375,672.9749755859375,657.5999755859375,670.2750244140625,26288440,HDFCBANK,HDFCBANK.NS
2020-11-10,678.5,697.5,675.7750244140625,696.8250122070312,41517356,HDFCBANK,HDFCBANK.NS
2020-11-11,699.9500122070312,707.4000244140625,685.25,694.9749755859375,36116194,HDFCBANK,HDFCBANK.NS
2020-11-12,688.7000122070312,694.2750244140625,680.0,685.8499755859375,27053948,HDFCBANK,HDFCBANK.NS
2020-11-13,684.4000244140625,684.4000244140625,673.5,679.4000244140625,22472480,HDFCBANK,HDFCBANK.NS
2020-11-14,683.9000244140625,687.4749755859375,682.5999755859375,684.8499755859375,1835066,HDFCBANK,HDFCBANK.NS
2020-11-17,692.9000244140625,706.2999877929688,690.2999877929688,704.2249755859375,31059900,HDFCBANK,HDFCBANK.NS
2020-11-18,701.5,709.5,699.5250244140625,704.3499755859375,18862776,HDFCBANK,HDFCBANK.NS
2020-11-19,694.8499755859375,699.7249755859375,684.0,687.1749877929688,20266882,HDFCBANK,HDFCBANK.NS
2020-11-20,686.3250122070312,704.2000122070312,682.5250244140625,701.8250122070312,20405362,HDFCBANK,HDFCBANK.NS
