Date,Close,Volume,Instrument,Ticker
,TCS.NS,TCS.NS,,
2025-05-23,3351.749267578125,1274331,TCS,TCS.NS
2025-05-26,3373.397216796875,967470,TCS,TCS.NS
2025-05-27,3336.5859375,2467680,TCS,TCS.NS
2025-05-28,3335.63232421875,1222933,TCS,TCS.NS
2025-05-29,3336.013916015625,3188072,TCS,TCS.NS
2025-05-30,3302.921630859375,3404365,TCS,TCS.NS
2025-06-02,3289.95166015625,1877585,TCS,TCS.NS
2025-06-03,3247.418212890625,2848125,TCS,TCS.NS
2025-06-04,3252.90234375,2544807,TCS,TCS.NS
2025-06-05,3243.4736328125,3584683,TCS,TCS.NS
2025-06-06,3256.07763671875,2070390,TCS,TCS.NS
2025-06-09,3292.350341796875,1718678,TCS,TCS.NS
2025-06-10,3331.7978515625,2419874,TCS,TCS.NS
2025-06-11,3340.457275390625,2847013,TCS,TCS.NS
2025-06-12,3304.1845703125,4060134,TCS,TCS.NS
2025-06-13,3315.249267578125,2178493,TCS,TCS.NS
2025-06-16,3363.933837890625,1934088,TCS,TCS.NS
2025-06-17,3382.214111328125,2111940,TCS,TCS.NS
2025-06-18,3320.7333984375,2696327,TCS,TCS.NS
2025-06-19,3294.370849609375,2672768,TCS,TCS.NS
2025-06-20,3305.627685546875,2351248,TCS,TCS.NS
2025-06-23,3265.1220703125,3123421,TCS,TCS.NS
2025-06-24,3262.042724609375,3403048,TCS,TCS.NS
2025-06-25,3314.38330078125,1757699,TCS,TCS.NS
2025-06-26,3311.4970703125,2879106,TCS,TCS.NS
2025-06-27,3310.8232421875,1778433,TCS,TCS.NS
2025-06-30,3330.93212890625,1468351,TCS,TCS.NS
2025-07-01,3299.85498046875,2375183,TCS,TCS.NS
2025-07-02,3293.697509765625,3090585,TCS,TCS.NS
2025-07-03,3272.049072265625,2531870,TCS,TCS.NS
2025-07-04,3290.329833984375,1109320,TCS,TCS.NS
2025-07-07,3282.536376953125,1639174,TCS,TCS.NS
2025-07-08,3277.24462890625,2325242,TCS,TCS.NS
2025-07-09,3255.69287109375,2034938,TCS,TCS.NS
2025-07-10,3253.9609375,3035012,TCS,TCS.NS
2025-07-11,3142.3525390625,7635550,TCS,TCS.NS
2025-07-14,3100.69189453125,3924009,TCS,TCS.NS
2025-07-15,3129.1708984375,2590889,TCS,TCS.NS
2025-07-16,3121.2548828125,2540733,TCS,TCS.NS
2025-07-17,3098.181640625,2947640,TCS,TCS.NS
2025-07-18,3079.54931640625,3432645,TCS,TCS.NS
2025-07-21,3048.94580078125,3844346,TCS,TCS.NS
2025-07-22,3050.29736328125,3198036,TCS,TCS.NS
2025-07-23,3069.122802734375,1922875,TCS,TCS.NS
2025-07-24,3039.0986328125,2934778,TCS,TCS.NS
2025-07-25,3027.32080078125,2568917,TCS,TCS.NS
2025-07-28,2972.775390625,3374473,TCS,TCS.NS
2025-07-29,2950.28125,4785312,TCS,TCS.NS
2025-07-30,2947.964599609375,2880121,TCS,TCS.NS
2025-07-31,2931.74560546875,2968371,TCS,TCS.NS
2025-08-01,2899.11474609375,2053847,TCS,TCS.NS
2025-08-04,2968.044677734375,2519252,TCS,TCS.NS
2025-08-05,2957.907958984375,1927996,TCS,TCS.NS
2025-08-06,2927.401123046875,1487081,TCS,TCS.NS
2025-08-07,2941.5927734375,2543076,TCS,TCS.NS
2025-08-08,2931.359375,2762140,TCS,TCS.NS
2025-08-11,2935.607421875,1884215,TCS,TCS.NS
2025-08-12,2930.393798828125,3358232,TCS,TCS.NS
2025-08-13,2931.166259765625,2148166,TCS,TCS.NS
2025-08-14,2917.7470703125,3342174,TCS,TCS.NS
2025-08-18,2907.03125,2945609,TCS,TCS.NS
2025-08-19,2911.858154296875,2650784,TCS,TCS.NS
2025-08-20,2991.40771484375,4952358,TCS,TCS.NS
2025-08-21,2995.269287109375,3230726,TCS,TCS.NS
2025-08-22,2948.3505859375,1593791,TCS,TCS.NS
2025-08-25,3031.954833984375,3448370,TCS,TCS.NS
2025-08-26,3047.980224609375,5522097,TCS,TCS.NS
2025-08-28,2986.677001953125,3116051,TCS,TCS.NS
2025-08-29,2977.988525390625,2271789,TCS,TCS.NS
2025-09-01,3004.923583984375,1246862,TCS,TCS.NS
2025-09-02,3003.861572265625,2185229,TCS,TCS.NS
2025-09-03,2990.345703125,1799774,TCS,TCS.NS
2025-09-04,2988.60791015625,1481391,TCS,TCS.NS
2025-09-05,2942.847900390625,2802055,TCS,TCS.NS
2025-09-08,2914.561279296875,2626187,TCS,TCS.NS
2025-09-09,2943.90966796875,2489301,TCS,TCS.NS
2025-09-10,3002.413330078125,2079428,TCS,TCS.NS
2025-09-11,3016.1220703125,2263446,TCS,TCS.NS
2025-09-12,3025.00390625,1447167,TCS,TCS.NS
2025-09-15,3004.24755859375,1732539,TCS,TCS.NS
2025-09-16,3036.878173828125,2573429,TCS,TCS.NS
2025-09-17,3063.041015625,2418271,TCS,TCS.NS
2025-09-18,3066.805908203125,2633138,TCS,TCS.NS
2025-09-19,3059.5654296875,4901694,TCS,TCS.NS
2025-09-22,2967.465576171875,3634901,TCS,TCS.NS
2025-09-23,2956.4599609375,3177741,TCS,TCS.NS
2025-09-24,2930.393798828125,1625714,TCS,TCS.NS
2025-09-25,2855.092529296875,4974361,TCS,TCS.NS
2025-09-26,2798.80908203125,3934636,TCS,TCS.NS
2025-09-29,2795.9130859375,3110035,TCS,TCS.NS
2025-09-30,2788.47900390625,2253458,TCS,TCS.NS
2025-10-01,2813.386962890625,1952902,TCS,TCS.NS
2025-10-03,2801.51220703125,2899519,TCS,TCS.NS
2025-10-06,2885.019775390625,2112774,TCS,TCS.NS
2025-10-07,2870.828369140625,3062943,TCS,TCS.NS
2025-10-08,2922.4775390625,4121889,TCS,TCS.NS
2025-10-09,2955.783935546875,3211304,TCS,TCS.NS
2025-10-10,2923.539794921875,8817365,TCS,TCS.NS
2025-10-13,2903.16943359375,2866865,TCS,TCS.NS
2025-10-14,2857.89208984375,3611416,TCS,TCS.NS
2025-10-15,2877.756591796875,4282226,TCS,TCS.NS
2025-10-16,2878.628662109375,3251495,TCS,TCS.NS
2025-10-17,2870.391845703125,4374683,TCS,TCS.NS
2025-10-20,2921.749267578125,3133039,TCS,TCS.NS
2025-10-21,2913.512939453125,310644,TCS,TCS.NS
2025-10-23,2977.95166015625,5564758,TCS,TCS.NS
2025-10-24,2968.26171875,2684318,TCS,TCS.NS
2025-10-27,2989.2890625,1946312,TCS,TCS.NS
2025-10-28,2963.1259765625,3470737,TCS,TCS.NS
2025-10-29,2962.83544921875,2895420,TCS,TCS.NS
2025-10-30,2941.2265625,2241536,TCS,TCS.NS
2025-10-31,2963.222900390625,1868085,TCS,TCS.NS
2025-11-03,2923.300048828125,2194877,TCS,TCS.NS
2025-11-04,2897.524169921875,2670720,TCS,TCS.NS
2025-11-06,2917.58251953125,2542721,TCS,TCS.NS
2025-11-07,2899.074951171875,1830520,TCS,TCS.NS
2025-11-10,2931.439453125,1556656,TCS,TCS.NS
2025-11-11,2952.56396484375,2806868,TCS,TCS.NS
2025-11-12,3034.735595703125,4460315,TCS,TCS.NS
2025-11-13,3009.4443359375,1740435,TCS,TCS.NS
2025-11-14,3009.7353515625,2210794,TCS,TCS.NS
2025-11-17,3006.052978515625,2232853,TCS,TCS.NS
2025-11-18,2991.421142578125,2548350,TCS,TCS.NS
2025-11-19,3050.142822265625,3151053,TCS,TCS.NS
2025-11-20,3047.332763671875,2700767,TCS,TCS.NS
2025-11-21,3052.953125,4177037,TCS,TCS.NS
2025-11-24,3043.84423828125,6703764,TCS,TCS.NS
2025-11-25,3022.526123046875,2737920,TCS,TCS.NS
2025-11-26,3064.87158203125,2508527,TCS,TCS.NS
2025-11-27,3039.386962890625,2836233,TCS,TCS.NS
2025-11-28,3040.259033203125,1616690,TCS,TCS.NS
2025-12-01,3036.2861328125,1747647,TCS,TCS.NS
2025-12-02,3038.514892578125,2512003,TCS,TCS.NS
2025-12-03,3081.441650390625,3952112,TCS,TCS.NS
2025-12-04,3129.11669921875,5025905,TCS,TCS.NS
2025-12-05,3137.837890625,5244013,TCS,TCS.NS
2025-12-08,3136.190673828125,2544725,TCS,TCS.NS
2025-12-09,3108.864501953125,2734893,TCS,TCS.NS
2025-12-10,3090.356689453125,1386849,TCS,TCS.NS
2025-12-11,3092.972900390625,1914362,TCS,TCS.NS
2025-12-12,3120.6865234375,1146554,TCS,TCS.NS
2025-12-15,3130.085693359375,1562190,TCS,TCS.NS
2025-12-16,3105.763916015625,1734623,TCS,TCS.NS
2025-12-17,3118.0703125,1376350,TCS,TCS.NS
2025-12-18,3179.11767578125,2307422,TCS,TCS.NS
2025-12-19,3180.280517578125,3902511,TCS,TCS.NS
2025-12-22,3221.8505859375,2632816,TCS,TCS.NS
2025-12-23,3207.41259765625,2365420,TCS,TCS.NS
2025-12-24,3216.1337890625,1367708,TCS,TCS.NS
2025-12-26,3178.342529296875,1176664,TCS,TCS.NS
2025-12-29,3150.7255859375,2079473,TCS,TCS.NS
2025-12-30,3146.171630859375,2807593,TCS,TCS.NS
2025-12-31,3106.829833984375,3362634,TCS,TCS.NS
2026-01-01,3127.37255859375,1255735,TCS,TCS.NS
2026-01-02,3149.950439453125,1184324,TCS,TCS.NS
2026-01-05,3116.423095703125,2341703,TCS,TCS.NS
2026-01-06,3154.892578125,2912325,TCS,TCS.NS
2026-01-07,3193.458984375,1989442,TCS,TCS.NS
2026-01-08,3104.60107421875,4159336,TCS,TCS.NS
2026-01-09,3108.38037109375,1938673,TCS,TCS.NS
2026-01-12,3139.194580078125,2228342,TCS,TCS.NS
2026-01-13,3166.71435546875,5645341,TCS,TCS.NS
2026-01-14,3093.55419921875,3539511,TCS,TCS.NS
2026-01-15,3093.55419921875,0,TCS,TCS.NS
2026-01-16,3163.8017578125,4293470,TCS,TCS.NS
2026-01-19,3121.278564453125,3387562,TCS,TCS.NS
2026-01-20,3060.798583984375,4499273,TCS,TCS.NS
2026-01-21,3080.826904296875,2015150,TCS,TCS.NS
2026-01-22,3108.2548828125,2269827,TCS,TCS.NS
2026-01-23,3120.193115234375,2068857,TCS,TCS.NS
2026-01-27,3115.75341796875,4279874,TCS,TCS.NS
2026-01-28,3157.290283203125,2751234,TCS,TCS.NS
2026-01-29,3102.335205078125,2457641,TCS,TCS.NS
2026-01-30,3082.109375,3022068,TCS,TCS.NS
2026-02-02,3127.1982421875,2636272,TCS,TCS.NS
2026-02-03,3182.153076171875,4366060,TCS,TCS.NS
2026-02-04,2958.979248046875,10852595,TCS,TCS.NS
2026-02-05,2951.480712890625,3521545,TCS,TCS.NS
2026-02-06,2902.248291015625,4687389,TCS,TCS.NS
2026-02-09,2908.760009765625,2380318,TCS,TCS.NS
2026-02-10,2944.673095703125,3547763,TCS,TCS.NS
2026-02-11,2870.873779296875,3363513,TCS,TCS.NS
2026-02-12,2713.31005859375,10612156,TCS,TCS.NS
2026-02-13,2656.1845703125,11168735,TCS,TCS.NS
2026-02-16,2670.39208984375,2918730,TCS,TCS.NS
2026-02-17,2681.04736328125,4209118,TCS,TCS.NS
2026-02-18,2658.848388671875,2950820,TCS,TCS.NS
2026-02-19,2642.075927734375,3238849,TCS,TCS.NS
2026-02-20,2650.264892578125,2293482,TCS,TCS.NS
2026-02-23,2640.497314453125,4699596,TCS,TCS.NS
2026-02-24,2539.269775390625,7798833,TCS,TCS.NS
2026-02-25,2594.126220703125,3621285,TCS,TCS.NS
2026-02-26,2612.27978515625,3464267,TCS,TCS.NS
2026-02-27,2602.11767578125,5083717,TCS,TCS.NS
2026-03-02,2578.537353515625,3374385,TCS,TCS.NS
2026-03-04,2553.181396484375,3446434,TCS,TCS.NS
2026-03-05,2544.3017578125,2960636,TCS,TCS.NS
2026-03-06,2523.385498046875,3998643,TCS,TCS.NS
2026-03-09,2493.589111328125,3653428,TCS,TCS.NS
2026-03-10,2479.480712890625,4323710,TCS,TCS.NS
2026-03-11,2431.92529296875,2720664,TCS,TCS.NS
2026-03-12,2409.726318359375,2752075,TCS,TCS.NS
