Date,Close,Volume,Instrument,Ticker
,HDFCBANK.NS,HDFCBANK.NS,,
2024-12-30,862.82373046875,22222218,HDFCBANK,HDFCBANK.NS
2024-12-31,860.3728637695312,14117236,HDFCBANK,HDFCBANK.NS
2025-01-01,865.1774291992188,7313806,HDFCBANK,HDFCBANK.NS
2025-01-02,870.5158081054688,18558576,HDFCBANK,HDFCBANK.NS
2025-01-03,848.8953857421875,24426194,HDFCBANK,HDFCBANK.NS
2025-01-06,830.1141357421875,18816348,HDFCBANK,HDFCBANK.NS
2025-01-07,831.521484375,13527906,HDFCBANK,HDFCBANK.NS
2025-01-08,822.2522583007812,19738190,HDFCBANK,HDFCBANK.NS
2025-01-09,809.3916625976562,40420222,HDFCBANK,HDFCBANK.NS
2025-01-10,804.0289916992188,17453280,HDFCBANK,HDFCBANK.NS
2025-01-13,791.4596557617188,21669066,HDFCBANK,HDFCBANK.NS
2025-01-14,799.1031494140625,26661432,HDFCBANK,HDFCBANK.NS
2025-01-15,797.38037109375,14022892,HDFCBANK,HDFCBANK.NS
2025-01-16,801.7481689453125,21212454,HDFCBANK,HDFCBANK.NS
2025-01-17,794.3229370117188,23112076,HDFCBANK,HDFCBANK.NS
2025-01-20,801.35986328125,17557618,HDFCBANK,HDFCBANK.NS
2025-01-21,797.06494140625,31158144,HDFCBANK,HDFCBANK.NS
2025-01-22,808.5423583984375,30619306,HDFCBANK,HDFCBANK.NS
2025-01-23,807.9843139648438,34909158,HDFCBANK,HDFCBANK.NS
2025-01-24,800.6561889648438,24236200,HDFCBANK,HDFCBANK.NS
2025-01-27,790.9500732421875,22804166,HDFCBANK,HDFCBANK.NS
2025-01-28,810.6534423828125,30179312,HDFCBANK,HDFCBANK.NS
2025-01-29,814.0020141601562,12619890,HDFCBANK,HDFCBANK.NS
2025-01-30,820.8933715820312,25744846,HDFCBANK,HDFCBANK.NS
2025-01-31,824.4118041992188,15821686,HDFCBANK,HDFCBANK.NS
2025-02-01,820.62646484375,5587528,HDFCBANK,HDFCBANK.NS
2025-02-03,814.3417358398438,20276540,HDFCBANK,HDFCBANK.NS
2025-02-04,835.161376953125,28616502,HDFCBANK,HDFCBANK.NS
2025-02-05,843.363037109375,23675506,HDFCBANK,HDFCBANK.NS
2025-02-06,846.299072265625,26760716,HDFCBANK,HDFCBANK.NS
2025-02-07,840.9122314453125,23509600,HDFCBANK,HDFCBANK.NS
2025-02-10,832.6619262695312,17195950,HDFCBANK,HDFCBANK.NS
2025-02-11,825.6978759765625,22724704,HDFCBANK,HDFCBANK.NS
2025-02-12,828.3184814453125,22809570,HDFCBANK,HDFCBANK.NS
2025-02-13,823.9022216796875,12602434,HDFCBANK,HDFCBANK.NS
2025-02-14,822.5191040039062,19959892,HDFCBANK,HDFCBANK.NS
2025-02-17,833.4384765625,12938946,HDFCBANK,HDFCBANK.NS
2025-02-18,836.2047119140625,16350910,HDFCBANK,HDFCBANK.NS
2025-02-19,838.21875,11884112,HDFCBANK,HDFCBANK.NS
2025-02-20,818.7579956054688,26390510,HDFCBANK,HDFCBANK.NS
2025-02-21,821.378662109375,15680940,HDFCBANK,HDFCBANK.NS
2025-02-24,813.9049072265625,20693646,HDFCBANK,HDFCBANK.NS
2025-02-25,816.4528198242188,24138708,HDFCBANK,HDFCBANK.NS
2025-02-27,825.3582153320312,35786800,HDFCBANK,HDFCBANK.NS
2025-02-28,840.7423706054688,54516728,HDFCBANK,HDFCBANK.NS
2025-03-03,825.7706909179688,21205364,HDFCBANK,HDFCBANK.NS
2025-03-04,829.8715209960938,19920958,HDFCBANK,HDFCBANK.NS
2025-03-05,820.1654052734375,21583872,HDFCBANK,HDFCBANK.NS
2025-03-06,820.7477416992188,32966088,HDFCBANK,HDFCBANK.NS
2025-03-07,819.8013916015625,13372914,HDFCBANK,HDFCBANK.NS
2025-03-10,818.9521484375,15604050,HDFCBANK,HDFCBANK.NS
2025-03-11,817.9815673828125,19898430,HDFCBANK,HDFCBANK.NS
2025-03-12,830.4295654296875,18784106,HDFCBANK,HDFCBANK.NS
2025-03-13,828.2214965820312,15736264,HDFCBANK,HDFCBANK.NS
2025-03-17,830.0656127929688,18950652,HDFCBANK,HDFCBANK.NS
2025-03-18,830.0656127929688,0,HDFCBANK,HDFCBANK.NS
2025-03-19,846.42041015625,15221406,HDFCBANK,HDFCBANK.NS
2025-03-20,858.3831787109375,17833978,HDFCBANK,HDFCBANK.NS
2025-03-21,859.15966796875,33508264,HDFCBANK,HDFCBANK.NS
2025-03-24,873.5489501953125,17393736,HDFCBANK,HDFCBANK.NS
2025-03-25,883.958740234375,39101416,HDFCBANK,HDFCBANK.NS
2025-03-26,876.7277221679688,24478442,HDFCBANK,HDFCBANK.NS
2025-03-27,885.8514404296875,41658100,HDFCBANK,HDFCBANK.NS
2025-03-28,887.2345581054688,28773648,HDFCBANK,HDFCBANK.NS
2025-04-01,857.9464111328125,28511006,HDFCBANK,HDFCBANK.NS
2025-04-02,872.0444946289062,11573564,HDFCBANK,HDFCBANK.NS
2025-04-03,871.0496215820312,11250038,HDFCBANK,HDFCBANK.NS
2025-04-04,881.9447631835938,33540454,HDFCBANK,HDFCBANK.NS
2025-04-07,853.0205078125,37995450,HDFCBANK,HDFCBANK.NS
2025-04-08,858.5773315429688,35563872,HDFCBANK,HDFCBANK.NS
2025-04-09,856.5632934570312,22454608,HDFCBANK,HDFCBANK.NS
2025-04-11,876.8247680664062,32775766,HDFCBANK,HDFCBANK.NS
2025-04-15,905.0452270507812,49298344,HDFCBANK,HDFCBANK.NS
2025-04-16,911.4027099609375,19136820,HDFCBANK,HDFCBANK.NS
2025-04-17,925.3309326171875,35703084,HDFCBANK,HDFCBANK.NS
2025-04-21,935.231201171875,34247298,HDFCBANK,HDFCBANK.NS
2025-04-22,952.0227661132812,45961750,HDFCBANK,HDFCBANK.NS
2025-04-23,933.6782836914062,30570642,HDFCBANK,HDFCBANK.NS
2025-04-24,930.2326049804688,25931754,HDFCBANK,HDFCBANK.NS
2025-04-25,927.5148315429688,18500878,HDFCBANK,HDFCBANK.NS
2025-04-28,931.882568359375,13920492,HDFCBANK,HDFCBANK.NS
2025-04-29,926.3502197265625,18918308,HDFCBANK,HDFCBANK.NS
2025-04-30,934.2120361328125,31936870,HDFCBANK,HDFCBANK.NS
2025-05-02,932.7076416015625,17840404,HDFCBANK,HDFCBANK.NS
2025-05-05,939.9386596679688,15068024,HDFCBANK,HDFCBANK.NS
2025-05-06,937.4635620117188,17490156,HDFCBANK,HDFCBANK.NS
2025-05-07,944.2092895507812,21420778,HDFCBANK,HDFCBANK.NS
2025-05-08,935.91064453125,34803430,HDFCBANK,HDFCBANK.NS
2025-05-09,917.0807495117188,17188796,HDFCBANK,HDFCBANK.NS
2025-05-12,949.8388671875,18618972,HDFCBANK,HDFCBANK.NS
2025-05-13,933.04736328125,24242102,HDFCBANK,HDFCBANK.NS
2025-05-14,927.2236938476562,15445308,HDFCBANK,HDFCBANK.NS
2025-05-15,938.4827880859375,32241458,HDFCBANK,HDFCBANK.NS
2025-05-16,938.9195556640625,15868010,HDFCBANK,HDFCBANK.NS
2025-05-19,940.8607177734375,10202964,HDFCBANK,HDFCBANK.NS
2025-05-20,929.3104858398438,23879090,HDFCBANK,HDFCBANK.NS
2025-05-21,935.0856323242188,15132040,HDFCBANK,HDFCBANK.NS
2025-05-22,931.737060546875,21306670,HDFCBANK,HDFCBANK.NS
2025-05-23,938.3856201171875,9566072,HDFCBANK,HDFCBANK.NS
2025-05-26,941.5886840820312,10802860,HDFCBANK,HDFCBANK.NS
2025-05-27,934.843017578125,26162148,HDFCBANK,HDFCBANK.NS
2025-05-28,933.484130859375,18157594,HDFCBANK,HDFCBANK.NS
2025-05-29,935.42529296875,28917794,HDFCBANK,HDFCBANK.NS
